cnr,courtCode,courtName,stateCode,stateName,caseType,filingDate,decisionDate,caseDurationDays,cohort,filingYear,decisionYear,hasJudgments,tier
ODBK030020252021,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2021-10-26,2024-02-16,843,2024_disposed,2021,2024,False,district
ODBK030020272024,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2024-11-14,2024-12-14,30,2024_disposed,2024,2024,False,district
ODBK030020242017,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2017-11-01,2024-07-29,2462,2024_disposed,2017,2024,False,district
ODBK030020262018,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2018-11-22,2024-06-18,2035,2024_disposed,2018,2024,False,district
ODBK030023852023,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2023-12-04,2024-03-09,96,2024_disposed,2023,2024,True,district
ODBK030020272018,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2018-11-22,2024-06-18,2035,2024_disposed,2018,2024,False,district
ODBK030023852017,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2017-12-27,2024-04-12,2298,2024_disposed,2017,2024,True,district
ODBK030023872017,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2017-12-27,2024-02-06,2232,2024_disposed,2017,2024,False,district
ODBK030023852022,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2022-12-22,2024-12-09,718,2024_disposed,2022,2024,True,district
ODBK030020272017,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2017-11-01,2024-06-18,2421,2024_disposed,2017,2024,False,district
ODBK030023822022,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2022-12-21,2024-11-28,708,2024_disposed,2022,2024,False,district
ODCU070000612020,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2020-02-29,2024-02-29,1461,2020_filed,2020,2024,False,district
ODCU070000612020,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2020-02-29,2024-02-29,1461,2024_disposed,2020,2024,False,district
ODCU070000632012,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2012-11-07,2024-07-09,4262,2024_disposed,2012,2024,False,district
ODCU070000622021,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2021-02-10,2024-07-11,1247,2024_disposed,2021,2024,False,district
ODMA060000462012,ODMA06,Senior Civil Judge,OD,Odisha,CS,2012-06-27,2024-09-23,4471,2024_disposed,2012,2024,False,district
ODSU020001722018,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2018-04-23,2024-09-11,2333,2024_disposed,2018,2024,True,district
ODSU020003412016,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2016-08-10,2024-04-09,2799,2024_disposed,2016,2024,True,district
ODSU020003412022,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2022-08-08,2024-11-05,820,2024_disposed,2022,2024,True,district
ODSU020001752023,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2023-03-27,2024-04-10,380,2024_disposed,2023,2024,True,district
ODSU030022992017,ODSU03,Chief Judicial Magistrate Court Sundargarh,OD,Odisha,CS,2017-11-01,2024-05-13,2385,2024_disposed,2017,2024,False,district
ODJG030008102023,ODJG03,"Civil Judge (Sr.Divn), Jagatsinghpur",OD,Odisha,CS,2023-08-14,2024-02-03,173,2024_disposed,2023,2024,True,district
ODKJ090002752016,ODKJ09,Civil Judge Sr. Divn. Anandpur,OD,Odisha,CS,2016-08-11,2024-07-31,2911,2024_disposed,2016,2024,True,district
ODKJ090002752017,ODKJ09,Civil Judge Sr. Divn. Anandpur,OD,Odisha,CS,2017-07-25,2024-02-15,2396,2024_disposed,2017,2024,True,district
ODKJ090000902022,ODKJ09,Civil Judge Sr. Divn. Anandpur,OD,Odisha,CS,2022-04-26,2024-05-18,753,2024_disposed,2022,2024,True,district
ODBU030000862018,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2018-07-09,2024-09-18,2263,2024_disposed,2018,2024,True,district
ODBU030000902023,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2023-05-20,2024-09-13,482,2024_disposed,2023,2024,True,district
ODBU030000902022,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2022-06-21,2024-07-31,771,2024_disposed,2022,2024,True,district
ODBU030000892022,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2022-06-20,2024-07-12,753,2024_disposed,2022,2024,True,district
ODSU020007722017,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2017-11-01,2024-03-09,2320,2024_disposed,2017,2024,True,district
ODSU020007692015,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2015-10-08,2024-01-03,3009,2024_disposed,2015,2024,True,district
ODSU020007692017,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2017-11-01,2024-09-14,2509,2024_disposed,2017,2024,False,district
ODSU030006212014,ODSU03,Chief Judicial Magistrate Court Sundargarh,OD,Odisha,CS,2014-11-18,2024-10-05,3609,2024_disposed,2014,2024,False,district
ODSU020007982017,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2017-11-08,2024-03-09,2313,2024_disposed,2017,2024,True,district
ODSU020007992017,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2017-11-08,2024-03-09,2313,2024_disposed,2017,2024,True,district
ODSU020007962017,ODSU02,Civil Judge Senior Division Court Sundargarh,OD,Odisha,CS,2017-11-08,2024-12-14,2593,2024_disposed,2017,2024,True,district
ODCU070000022014,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2014-01-07,2024-08-16,3874,2024_disposed,2014,2024,False,district
ODCU070000022013,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2013-02-02,2024-01-31,4015,2024_disposed,2013,2024,True,district
ODCU070000032008,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2008-09-23,2024-07-02,5761,2024_disposed,2008,2024,False,district
ODCU070000032006,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2006-03-27,2024-01-22,6510,2024_disposed,2006,2024,False,district
ODCU070000012024,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2024-01-02,2024-08-29,240,2024_disposed,2024,2024,True,district
ODCU070000012021,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2021-01-04,2024-07-09,1282,2024_disposed,2021,2024,False,district
ODCU070000012007,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2007-02-28,2024-06-27,6329,2024_disposed,2007,2024,False,district
ODCU070000042014,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2014-04-02,2024-06-21,3733,2024_disposed,2014,2024,False,district
ODCU070001832019,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2019-04-10,2024-02-29,1786,2024_disposed,2019,2024,False,district
ODCU070000032003,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2003-03-26,2024-07-02,7769,2024_disposed,2003,2024,False,district
ODCU070000042023,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2023-01-02,2024-06-21,536,2024_disposed,2023,2024,False,district
ODCU070000042019,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2019-01-03,2024-03-11,1894,2024_disposed,2019,2024,False,district
ODCU070001832018,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2018-08-21,2024-07-01,2141,2024_disposed,2018,2024,False,district
ODMK030001132021,ODMK03,"Civil Judge Senior Division, Malkangiri",OD,Odisha,CS,2021-11-10,2024-10-05,1060,2024_disposed,2021,2024,True,district
ODJG030002872023,ODJG03,"Civil Judge (Sr.Divn), Jagatsinghpur",OD,Odisha,CS,2023-04-04,2024-03-09,340,2024_disposed,2023,2024,False,district
ODJG040008822022,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2022-10-28,2024-03-09,498,2024_disposed,2022,2024,True,district
ODJG040008842023,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2023-09-27,2024-12-06,436,2024_disposed,2023,2024,False,district
ODJG040008902022,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2022-10-31,2024-10-07,707,2024_disposed,2022,2024,True,district
ODJG040008892022,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2022-10-31,2024-10-01,701,2024_disposed,2022,2024,False,district
ODJG040008892023,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2023-10-03,2024-03-09,158,2024_disposed,2023,2024,True,district
ODJG040009002022,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2022-11-01,2024-11-29,759,2024_disposed,2022,2024,False,district
ODJG040008932022,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2022-10-31,2024-12-17,778,2024_disposed,2022,2024,False,district
ODJG040008912022,ODJG04,"Civil Judge Senior Division, Kujanga",OD,Odisha,CS,2022-10-31,2024-11-22,753,2024_disposed,2022,2024,False,district
ODCU070000092022,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2022-01-05,2024-08-30,968,2024_disposed,2022,2024,True,district
ODCU070000092010,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2010-10-29,2024-07-09,5002,2024_disposed,2010,2024,False,district
ODCU070000112003,ODCU07,"Civil Judge Sr. Division,Athagarh",OD,Odisha,CS,2003-08-21,2024-06-21,7610,2024_disposed,2003,2024,False,district
ODBK030024082022,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2022-12-26,2024-06-18,540,2024_disposed,2022,2024,False,district
ODBK030024062018,ODBK03,"Civil Judge Senior Division,Bhadrak",OD,Odisha,CS,2018-12-26,2024-06-18,2001,2024_disposed,2018,2024,False,district
ODGM0F0000022024,ODGM0F,Civil Judge Sr Divison Khalikote,OD,Odisha,CS,2024-01-05,2024-02-12,38,2024_disposed,2024,2024,True,district
ODGM0F0000022023,ODGM0F,Civil Judge Sr Divison Khalikote,OD,Odisha,CS,2023-01-04,2024-03-09,430,2024_disposed,2023,2024,True,district
ODGM0F0000042024,ODGM0F,Civil Judge Sr Divison Khalikote,OD,Odisha,CS,2024-01-05,2024-04-16,102,2024_disposed,2024,2024,True,district
ODGM0F0000052024,ODGM0F,Civil Judge Sr Divison Khalikote,OD,Odisha,CS,2024-01-05,2024-12-21,351,2024_disposed,2024,2024,True,district
ODAN010009632024,ODAN01,"District and Sessions Judge, Anugul",OD,Odisha,CS,2024-06-26,2024-07-20,24,2024_disposed,2024,2024,True,district
ODGM0F0001962022,ODGM0F,Civil Judge Sr Divison Khalikote,OD,Odisha,CS,2022-08-16,2024-03-14,576,2024_disposed,2022,2024,True,district
ODBU030001072022,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2022-07-30,2024-09-03,766,2024_disposed,2022,2024,True,district
ODBU030001062021,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2021-07-27,2024-06-27,1066,2024_disposed,2021,2024,True,district
ODBU030001102023,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2023-07-24,2024-08-07,380,2024_disposed,2023,2024,True,district
ODBU030001102021,ODBU03,"Civil Judge(Senior Division),Boudh",OD,Odisha,CS,2021-07-29,2024-12-16,1236,2024_disposed,2021,2024,True,district
ODAN030002622022,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2022-04-12,2024-01-31,659,2024_disposed,2022,2024,True,district
ODAN030002632023,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2023-06-19,2024-04-11,297,2024_disposed,2023,2024,True,district
ODAN030002652017,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2017-07-12,2024-06-26,2541,2024_disposed,2017,2024,False,district
ODAN030002652022,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2022-04-13,2024-01-08,635,2024_disposed,2022,2024,True,district
ODAN030002642023,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2023-06-19,2024-06-26,373,2024_disposed,2023,2024,False,district
ODAN030002632024,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2024-06-17,2024-08-12,56,2024_disposed,2024,2024,False,district
ODAN030002632022,ODAN03,"Civil Judge Sr. Division, Anugul",OD,Odisha,CS,2022-04-12,2024-06-26,806,2024_disposed,2022,2024,False,district
KLKK450000692023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-02-20,2024-10-30,618,2024_disposed,2023,2024,True,district
KLKK450000702022,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2022-01-25,2024-03-26,791,2024_disposed,2022,2024,True,district
KLKK450000592024,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2024-04-12,2024-07-12,91,2024_disposed,2024,2024,True,district
KLKK450000622024,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2024-05-20,2024-11-18,182,2024_disposed,2024,2024,True,district
KLKK450000612023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-02-14,2024-09-07,571,2024_disposed,2023,2024,True,district
KLKK450000632024,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2024-05-20,2024-07-26,67,2024_disposed,2024,2024,True,district
KLKN270000242023,KLKN27,Commercial Court Thalassery,KL,Kerala,CS,2023-08-09,2024-09-10,398,2024_disposed,2023,2024,True,district
KLID320000222023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-02-14,2024-01-17,337,2024_disposed,2023,2024,True,district
KLID320000322023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-05-24,2024-03-22,303,2024_disposed,2023,2024,True,district
KLID320000262023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-03-21,2024-06-19,456,2024_disposed,2023,2024,True,district
KLID320000352023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-06-01,2024-04-05,309,2024_disposed,2023,2024,True,district
KLID320000372023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-06-16,2024-05-22,341,2024_disposed,2023,2024,True,district
KLID320000312020,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2020-10-27,2024-07-20,1362,2020_filed,2020,2024,True,district
KLID320000312020,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2020-10-27,2024-07-20,1362,2024_disposed,2020,2024,True,district
KLID320000382023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-06-19,2024-08-08,416,2024_disposed,2023,2024,True,district
KLID320000392023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-06-20,2024-03-01,255,2024_disposed,2023,2024,True,district
KLID340000172023,KLID34,"Commercial Court, Devikulam",KL,Kerala,CS,2023-08-10,2024-06-12,307,2024_disposed,2023,2024,True,district
KLID340000142023,KLID34,"Commercial Court, Devikulam",KL,Kerala,CS,2023-04-12,2024-12-05,603,2024_disposed,2023,2024,True,district
KLKK450001542023,KLKK45,,KL,Kerala,CS,2023-08-09,2024-10-24,442,2024_disposed,2023,2024,True,district
KLKK450001602023,KLKK45,,KL,Kerala,CS,2023-09-08,2024-09-26,384,2024_disposed,2023,2024,True,district
KLKN260000012023,KLKN26,,KL,Kerala,CS,2023-01-04,2024-03-22,443,2024_disposed,2023,2024,True,district
KLKK450000382023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-01-24,2024-01-10,351,2024_disposed,2023,2024,True,district
KLKK450007552021,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2021-07-27,2024-10-04,1165,2024_disposed,2021,2024,True,district
KLKK450000932020,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2020-11-10,2024-09-26,1416,2020_filed,2020,2024,True,district
KLKK450000932020,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2020-11-10,2024-09-26,1416,2024_disposed,2020,2024,True,district
KLKK450000922023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-03-23,2024-07-01,466,2024_disposed,2023,2024,True,district
KLKK450000992023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-04-04,2024-08-24,508,2024_disposed,2023,2024,True,district
KLKK450000982024,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2024-06-24,2024-11-08,137,2024_disposed,2024,2024,True,district
KLKK450000972023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-03-31,2024-06-28,455,2024_disposed,2023,2024,True,district
KLKN260000242022,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2022-08-29,2024-03-23,572,2024_disposed,2022,2024,False,district
KLKN260000292023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-08-05,2024-10-30,452,2024_disposed,2023,2024,True,district
KLKN260000282022,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2022-08-29,2024-02-09,529,2024_disposed,2022,2024,True,district
KLKN260000332023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-10-20,2024-06-29,253,2024_disposed,2023,2024,True,district
KLKN260000352023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-11-09,2024-02-26,109,2024_disposed,2023,2024,True,district
KLKN260000392023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-12-13,2024-03-11,89,2024_disposed,2023,2024,True,district
KLKN260000322023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-09-29,2024-07-01,276,2024_disposed,2023,2024,True,district
KLKN260000262023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-07-11,2024-06-29,354,2024_disposed,2023,2024,True,district
KLKN260000362023,KLKN26,"Commercial Court, Kannur",KL,Kerala,CS,2023-12-04,2024-07-26,235,2024_disposed,2023,2024,True,district
KLAL430000032023,KLAL43,"Commercial Court, Chengannur",KL,Kerala,CS,2023-11-29,2024-06-28,212,2024_disposed,2023,2024,True,district
KLID320000012023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-01-06,2024-06-12,523,2024_disposed,2023,2024,True,district
KLKK450001692023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-09-30,2024-01-06,98,2024_disposed,2023,2024,True,district
KLKK450001782023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-10-26,2024-11-28,399,2024_disposed,2023,2024,True,district
KLKK450001752023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-10-16,2024-12-18,429,2024_disposed,2023,2024,True,district
KLID330000352022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-18,2024-06-24,615,2024_disposed,2022,2024,True,district
KLID330000452022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-18,2024-09-06,689,2024_disposed,2022,2024,True,district
KLID330000372022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-18,2024-09-30,713,2024_disposed,2022,2024,True,district
KLID330000382022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-18,2024-11-20,764,2024_disposed,2022,2024,True,district
KLID330000412023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-07-01,2024-02-06,220,2024_disposed,2023,2024,True,district
KLID330000422023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-07-06,2024-12-19,532,2024_disposed,2023,2024,True,district
KLID330000482022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-18,2024-08-30,682,2024_disposed,2022,2024,True,district
KLID330000522022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-26,2024-11-30,766,2024_disposed,2022,2024,True,district
KLKN300000662022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-10-31,2024-10-17,717,2024_disposed,2022,2024,True,district
KLKN300000712022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-12-07,2024-09-06,639,2024_disposed,2022,2024,True,district
KLKN300000382022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-10-11,2024-09-09,699,2024_disposed,2022,2024,True,district
KLKK450000312022,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2021-12-22,2024-06-22,913,2024_disposed,2021,2024,True,district
KLKK450000322024,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2024-02-27,2024-06-28,122,2024_disposed,2024,2024,True,district
KLPT200000922021,KLPT20,"COMMERCIAL COURT , PATHANAMTHITTA",KL,Kerala,CS,2021-08-12,2024-01-24,895,2024_disposed,2021,2024,True,district
KLKK450000092023,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2023-01-19,2024-06-10,508,2024_disposed,2023,2024,True,district
KLID320002172022,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2022-08-23,2024-06-15,662,2024_disposed,2022,2024,True,district
KLID320002122022,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2022-08-16,2024-06-01,655,2024_disposed,2022,2024,True,district
KLID320002492022,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2022-12-20,2024-10-23,673,2024_disposed,2022,2024,True,district
KLID330000032024,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2024-01-10,2024-07-30,202,2024_disposed,2024,2024,True,district
KLID330000042024,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2024-01-18,2024-08-31,226,2024_disposed,2024,2024,True,district
KLID330000072024,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2024-02-20,2024-06-29,130,2024_disposed,2024,2024,True,district
KLID330000112023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-03-16,2024-11-14,609,2024_disposed,2023,2024,True,district
KLID330000132023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-03-28,2024-08-17,508,2024_disposed,2023,2024,True,district
KLID330000122023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-03-17,2024-08-31,533,2024_disposed,2023,2024,True,district
KLID330000062023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-02-10,2024-12-19,678,2024_disposed,2023,2024,True,district
KLID330000122022,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2022-10-18,2024-06-19,610,2024_disposed,2022,2024,True,district
KLID330000102023,KLID33,"Commercial Court, Kattappana",KL,Kerala,CS,2023-03-10,2024-07-30,508,2024_disposed,2023,2024,True,district
KLKK450000572020,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2020-12-01,2024-07-20,1327,2020_filed,2020,2024,True,district
KLKK450000572020,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2020-12-01,2024-07-20,1327,2024_disposed,2020,2024,True,district
KLKK450002182020,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2020-12-08,2024-08-29,1360,2020_filed,2020,2024,True,district
KLKK450002182020,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2020-12-08,2024-08-29,1360,2024_disposed,2020,2024,True,district
KLKN300000112022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-09-01,2024-11-18,809,2024_disposed,2022,2024,True,district
KLKN300000102022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-09-01,2024-11-18,809,2024_disposed,2022,2024,True,district
KLKN300000122022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-09-01,2024-10-08,768,2024_disposed,2022,2024,True,district
KLKN300000162022,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2022-09-01,2024-10-08,768,2024_disposed,2022,2024,False,district
KLKN300000092023,KLKN30,"Commercial Court, Payyannur",KL,Kerala,CS,2023-05-20,2024-05-28,374,2024_disposed,2023,2024,True,district
KLKK450002152022,KLKK45,Commercial Court Kozhikode,KL,Kerala,CS,2022-03-04,2024-11-14,986,2024_disposed,2022,2024,True,district
KLKK500000222024,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2024-04-11,2024-11-26,229,2024_disposed,2024,2024,True,district
KLKK500000232023,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2023-02-27,2024-06-22,481,2024_disposed,2023,2024,True,district
KLKK500000272023,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2023-02-27,2024-10-30,611,2024_disposed,2023,2024,True,district
KLKK500000332022,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2022-10-28,2024-10-30,733,2024_disposed,2022,2024,True,district
KLKK500000312024,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2024-05-27,2024-09-13,109,2024_disposed,2024,2024,True,district
KLKK500000362023,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2023-01-20,2024-02-07,383,2024_disposed,2023,2024,True,district
KLKK500000372024,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2024-07-27,2024-11-01,97,2024_disposed,2024,2024,True,district
KLKK500000352023,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2023-01-20,2024-04-04,440,2024_disposed,2023,2024,True,district
KLKK500000412023,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2023-03-27,2024-09-06,529,2024_disposed,2023,2024,True,district
KLKK500000422024,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2024-09-06,2024-11-15,70,2024_disposed,2024,2024,True,district
KLKK500000382024,KLKK50,"Commercial Court, Koyilandy",KL,Kerala,CS,2024-07-27,2024-12-20,146,2024_disposed,2024,2024,True,district
KLID320000172023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-02-02,2024-01-03,335,2024_disposed,2023,2024,True,district
KLKN270000372023,KLKN27,Commercial Court Thalassery,KL,Kerala,CS,2023-11-27,2024-12-21,390,2024_disposed,2023,2024,True,district
KLKK450001182022,KLKK45,,KL,Kerala,CS,2022-02-10,2024-10-25,988,2024_disposed,2022,2024,True,district
KLKK450001192024,KLKK45,,KL,Kerala,CS,2024-08-08,2024-09-13,36,2024_disposed,2024,2024,True,district
KLKK450001242023,KLKK45,,KL,Kerala,CS,2023-06-08,2024-01-05,211,2024_disposed,2023,2024,True,district
KLKK450001252023,KLKK45,,KL,Kerala,CS,2023-06-08,2024-10-15,495,2024_disposed,2023,2024,True,district
KLID320000572023,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2023-12-15,2024-09-13,273,2024_disposed,2023,2024,True,district
KLID320000612020,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2020-12-07,2024-07-27,1328,2020_filed,2020,2024,True,district
KLID320000612020,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2020-12-07,2024-07-27,1328,2024_disposed,2020,2024,True,district
KLID320000662020,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2020-12-09,2024-07-02,1301,2020_filed,2020,2024,True,district
KLID320000662020,KLID32,Commercial Court Thodupuzha Idukki,KL,Kerala,CS,2020-12-09,2024-07-02,1301,2024_disposed,2020,2024,True,district
KLKK510000262022,KLKK51,Commercial Court Vatakara,KL,Kerala,CS,2022-11-03,2024-01-10,433,2024_disposed,2022,2024,False,district
KLKK510000382022,KLKK51,Commercial Court Vatakara,KL,Kerala,CS,2022-10-01,2024-02-12,499,2024_disposed,2022,2024,True,district
